1704.847;0;0;5643.55224609375
1704.923;0;0;5643.55224609375
1704.996;0;0;5643.55224609375
1705.069;0;0;5643.55224609375
1705.146;0;0;5643.55224609375
1705.221;0;0;5643.55224609375
1705.292;0;0;5643.55224609375
1705.364;0;0;5643.55224609375
1705.436;0;0;5643.55224609375
1705.505;0;0;5643.55224609375
1705.582;0;0;5643.55224609375
1705.658;0;0;5643.55224609375
1705.74;0;0;5643.55224609375
1705.812;0;0;5643.55224609375
1705.885;0;0;5643.55224609375
1705.956;0;0;5643.55224609375
1706.032;0;0;5643.55224609375
1706.103;0;0;5643.55224609375
1706.176;0;0;5643.55224609375
1706.25;0;0;5643.55224609375
1706.316;0;0;5643.55224609375
1706.388;0;0;5643.55224609375
1706.462;0;0;5643.55224609375
1706.536;0;0;5643.55224609375
1706.605;0;0;5643.55224609375
1706.681;0;0;5643.55224609375
1706.754;0;0;5643.55224609375
1706.828;0;0;5643.55224609375
1706.9;0;0;5643.55224609375
1706.973;0;0;5643.55224609375
1707.128;0;0;5643.5546875
1707.197;0;0;5643.5546875
1707.269;0;0;5643.5546875
1707.341;0;0;5643.5546875
1707.42;0;0;5643.5546875
1707.504;0;0;5643.5556640625
1707.577;0;0;5643.5576171875
1707.654;0;0;5643.5576171875
1707.724;0;0;5643.5595703125
1707.796;0;0;5643.56005859375
1707.87;0;0;5643.56005859375
1707.938;0;0;5643.56005859375
1708.007;0;0;5643.56005859375
1708.076;0;0;5643.56005859375
1708.143;0;0;5643.56005859375
1708.231;0;0;5643.56005859375
1708.311;0;0;5643.56005859375
1708.384;0;0;5643.56005859375
1708.457;0;0;5643.56005859375
1708.528;0;0;5643.56005859375
1708.599;0;0;5643.56005859375
1708.668;0;0;5643.56005859375
1708.744;0;0;5643.56005859375
1708.816;0;0;5643.5576171875
1708.888;0;0;5643.5556640625
1708.96;0;0;5643.55517578125
1709.036;0;0;5643.55224609375
1709.108;0;0;5643.55224609375
1709.181;0;0;5643.55224609375
1709.252;0;0;5643.55224609375
1709.348;0;0;5643.55224609375
1709.425;0;0;5643.55224609375
1709.5;0;0;5643.55224609375
1709.573;0;0;5643.55224609375
1709.643;0;0;5643.55224609375
1709.715;0;0;5643.55224609375
1709.787;0;0;5643.5537109375
1709.86;0;0;5643.5546875
1709.932;0;0;5643.5546875
