387.127;0;0;-3181.06396484375
387.208;0;0;-3181.06396484375
387.278;0;0;-3181.0634765625
387.353;0;0;-3181.062744140625
387.421;0;0;-3181.062255859375
387.493;0;0;-3181.061767578125
387.571;0;0;-3181.062744140625
387.648;0;0;-3181.06298828125
387.724;0;0;-3181.06494140625
387.796;0;0;-3181.06591796875
387.879;0;0;-3181.06494140625
387.952;0;0;-3181.06396484375
388.028;0;0;-3181.06298828125
388.1;0;0;-3181.060546875
388.165;0;0;-3181.06005859375
388.24;0;0;-3181.0625
388.311;0;0;-3181.062744140625
388.408;0;0;-3181.063720703125
388.48;0;0;-3181.06396484375
388.549;0;0;-3181.06396484375
388.62;0;0;-3181.06396484375
388.694;0;0;-3181.06396484375
388.762;0;0;-3181.0634765625
388.91;0;0;-3181.06005859375
389.027;0;0;-3181.06005859375
389.21;0;0;-3181.06005859375
389.313;0;0;-3181.06005859375
389.383;0;0;-3181.06005859375
389.461;0;0;-3181.0625
389.529;0;0;-3181.063232421875
389.605;0;0;-3181.0625
389.676;0;0;-3181.062255859375
389.755;0;0;-3181.062744140625
389.925;0;0;-3181.06396484375
389.996;0;0;-3181.06396484375
390.073;0;0;-3181.06396484375
390.148;0;0;-3181.062744140625
390.231;0;0;-3181.06201171875
390.303;0;0;-3181.0634765625
390.38;0;0;-3181.0634765625
390.444;0;0;-3181.062255859375
390.519;0;0;-3181.061279296875
390.591;0;0;-3181.061279296875
390.663;0;0;-3181.062744140625
390.737;0;0;-3181.063232421875
390.815;0;0;-3181.063232421875
390.887;0;0;-3181.063232421875
390.967;0;0;-3181.06201171875
391.037;0;0;-3181.059814453125
391.118;0;0;-3181.058837890625
391.217;0;0;-3181.058837890625
391.288;0;0;-3181.060791015625
391.361;0;0;-3181.062744140625
391.436;0;0;-3181.0634765625
391.508;0;0;-3181.0634765625
391.581;0;0;-3181.0634765625
391.652;0;0;-3181.0634765625
391.719;0;0;-3181.0634765625
391.791;0;0;-3181.06396484375
391.864;0;0;-3181.06396484375
391.932;0;0;-3181.06396484375
392.004;0;0;-3181.06201171875
392.078;0;0;-3181.05908203125
392.222;0;0;-3181.05810546875
392.291;0;0;-3181.057373046875
392.364;0;0;-3181.055419921875
392.434;0;0;-3181.055908203125
392.507;0;0;-3181.058349609375
392.58;0;0;-3181.05810546875
392.647;0;0;-3181.056884765625
392.728;0;0;-3181.05810546875
392.799;0;0;-3181.05810546875
392.876;0;0;-3181.05810546875
392.952;0;0;-3181.06103515625
393.023;0;0;-3181.0625
393.13;0;0;-3181.060546875
393.202;0;0;-3181.06005859375
393.274;0;0;-3181.061279296875
393.335;0;0;-3181.061767578125
393.409;0;0;-3181.061767578125
393.486;0;0;-3181.060546875
393.561;0;0;-3181.060791015625
393.632;0;0;-3181.06201171875
393.706;0;0;-3181.062744140625
393.793;0;0;-3181.063720703125
393.864;0;0;-3181.065185546875
393.947;0;0;-3181.06494140625
394.016;0;0;-3181.063720703125
394.092;0;0;-3181.062255859375
394.152;0;0;-3181.061279296875
394.224;0;0;-3181.060791015625
394.296;0;0;-3181.060791015625
394.367;0;0;-3181.0615234375
394.439;0;0;-3181.062255859375
394.515;0;0;-3181.063720703125
394.584;0;0;-3181.06494140625
394.651;0;0;-3181.065185546875
394.723;0;0;-3181.063232421875
394.795;0;0;-3181.061279296875
394.874;0;0;-3181.06396484375
394.946;0;0;-3181.06396484375
395.019;0;0;-3181.06396484375
