2786.762,0,0,-16259.8974609375,,,,,,
2786.837,0,0,-16259.8984375,,,,,,
2786.922,0,0,-16259.8984375,,,,,,
2787.003,0,0,-16259.892578125,,,,,,
2787.076,0,0,-16259.88671875,,,,,,
2787.144,0,0,-16259.884765625,,,,,,
2787.218,0,0,-16259.884765625,,,,,,
2787.29,0,0,-16259.8876953125,,,,,,
2787.37,0,0,-16259.8935546875,,,,,,
2787.45,0,0,-16259.8994140625,,,,,,
2787.52,0,0,-16259.900390625,,,,,,
2787.594,0,0,-16259.900390625,,,,,,
2787.667,0,0,-16259.8984375,,,,,,
2787.741,0,0,-16259.892578125,,,,,,
2787.81,0,0,-16259.8876953125,,,,,,
2787.884,0,0,-16259.8857421875,,,,,,
2787.955,0,0,-16259.8876953125,,,,,,
2788.029,0,0,-16259.8935546875,,,,,,
2788.104,0,0,-16259.8935546875,,,,,,
2788.176,0,0,-16259.8935546875,,,,,,
2788.248,0,0,-16259.8935546875,,,,,,
2788.319,0,0,-16259.8935546875,,,,,,
2788.392,0,0,-16259.89453125,,,,,,
2788.468,0,0,-16259.89453125,,,,,,
2788.541,-258.509948730469,100.893142700195,-16261.1474609375,,,,,,
2788.613,-849.903747558594,378.208801269531,-16265.7021484375,,,,,,
2788.68,-980.973022460938,489.493835449219,-16271.5810546875,,,,,,
2788.752,-965.57958984375,709.302673339844,-16278.5908203125,,,,,,
2788.825,-894.956481933594,856.301696777344,-16284.96484375,,,,,,
2788.9,-858.224182128906,878.383972167969,-16290.4482421875,,,,,,
2788.971,-838.177673339844,899.58740234375,-16294.30078125,,,,,,
2789.039,-833.596496582031,861.789245605469,-16297.8525390625,,,,,,
2789.111,-843.708435058594,841.113830566406,-16301.5830078125,,,,,,
2789.187,-867.448059082031,835.94970703125,-16305.0751953125,,,,,,
2789.266,-853.934020996094,838.391479492188,-16308.4423828125,,,,,,
2789.339,-862.558471679688,862.15185546875,-16311.0927734375,,,,,,
2789.454,-836.987670898438,836.665283203125,-16316.2626953125,,,,,,
2789.543,-841.115417480469,841.55126953125,-16319.6240234375,,,,,,
2789.614,-865.403625488281,837.082275390625,-16322.068359375,,,,,,
2789.687,-887.915466308594,846.580322265625,-16325.013671875,,,,,,
2789.763,-859.131103515625,821.058837890625,-16327.86328125,,,,,,
2789.836,-847.47705078125,797.986389160156,-16330.560546875,,,,,,
2789.932,-871.290832519531,854.145324707031,-16333.7646484375,,,,,,
2790.012,-857.756713867188,856.98876953125,-16336.6513671875,,,,,,
2790.084,-852.102416992188,851.7587890625,-16339.044921875,,,,,,
2790.163,-846.493530273438,846.175048828125,-16341.8505859375,,,,,,
2790.238,-850.073913574219,834.341796875,-16344.537109375,,,,,,
2790.313,-838.233276367188,810.008239746094,-16347.2900390625,,,,,,
2790.388,-876.731384277344,836.571716308594,-16349.98828125,,,,,,
2790.462,-884.04736328125,832.098754882813,-16352.8583984375,,,,,,
2790.537,-862.112121582031,856.678283691406,-16355.5263671875,,,,,,
2790.612,-856.139282226563,865.10205078125,-16358.2060546875,,,,,,
2790.686,-864.602478027344,872.90966796875,-16360.7724609375,,,,,,
2790.757,-823.355346679688,816.486206054688,-16362.8369140625,,,,,,
2790.827,-834.216369628906,813.491455078125,-16364.80078125,,,,,,
2790.899,-844.282958984375,825.073913574219,-16367.001953125,,,,,,
2790.972,-813.611511230469,811.03564453125,-16369.658203125,,,,,,
2791.142,-752.662658691406,763.790649414063,-16376.142578125,,,,,,
2791.215,-816.742858886719,798.237060546875,-16378.580078125,,,,,,
2791.287,-885.170104980469,853.659729003906,-16381.54296875,,,,,,
2791.361,-869.949279785156,841.114807128906,-16385.189453125,,,,,,
2791.437,-863.403198242188,851.045043945313,-16388.494140625,,,,,,
2791.512,-830.431457519531,833.200622558594,-16391.5625,,,,,,
2791.587,-841.143005371094,814.984252929688,-16394.41796875,,,,,,
2791.66,-879.787353515625,840.824768066406,-16397.2734375,,,,,,
2791.736,-894.516479492188,871.835754394531,-16399.689453125,,,,,,
2791.808,-871.8154296875,850.793640136719,-16402.517578125,,,,,,
2791.884,-823.494079589844,819.348022460938,-16405.056640625,,,,,,
2791.961,-834.344909667969,816.5029296875,-16407.548828125,,,,,,
2792.029,-879.665771484375,848.3466796875,-16409.73046875,,,,,,
2792.108,-900.407348632813,857.020874023438,-16412.626953125,,,,,,
2792.179,-876.907348632813,865.419494628906,-16415.275390625,,,,,,
2792.254,-840.76806640625,858.845764160156,-16417.740234375,,,,,,
2792.328,-830.173706054688,818.153076171875,-16419.966796875,,,,,,
2792.405,-848.60693359375,809.368591308594,-16422.31640625,,,,,,
2792.48,-843.621887207031,821.611511230469,-16424.822265625,,,,,,
2792.561,-867.358703613281,846.958129882813,-16427.5078125,,,,,,
2792.632,-866.775390625,835.417541503906,-16429.80078125,,,,,,
2792.746,-802.879699707031,790.630310058594,-16434.203125,,,,,,
2792.819,-815.238342285156,803.884826660156,-16436.955078125,,,,,,
2792.893,-862.417541503906,824.141052246094,-16439.93359375,,,,,,
2792.966,-856.42236328125,849.302673339844,-16442.3671875,,,,,,
2793.04,-816.313049316406,823.160034179688,-16445.40234375,,,,,,
2793.113,-842.415344238281,819.67724609375,-16447.76953125,,,,,,
2793.184,-851.523315429688,830.807250976563,-16450.255859375,,,,,,
2793.257,-846.929931640625,828.677124023438,-16453.365234375,,,,,,
2793.332,-807.36669921875,819.247192382813,-16456.3671875,,,,,,
2793.407,-813.638427734375,825.101745605469,-16459.287109375,,,,,,
2793.485,-805.656921386719,802.017150878906,-16462.234375,,,,,,
2793.557,-849.277648925781,817.6953125,-16465.3984375,,,,,,
2793.635,-851.86279296875,822.604064941406,-16468.744140625,,,,,,
2793.706,-854.926086425781,814.127319335938,-16471.9765625,,,,,,
2793.775,-834.393615722656,840.030517578125,-16474.58984375,,,,,,
2793.847,-830.448181152344,849.671875,-16477.21875,,,,,,
2793.92,-826.791259765625,844.608947753906,-16480.201171875,,,,,,
2794.001,-858.840454101563,846.94384765625,-16483.17578125,,,,,,
2794.073,-813.112060546875,816.647216796875,-16486.037109375,,,,,,
2794.246,-819.221313476563,785.438415527344,-16492.896484375,,,,,,
2794.319,-824.351257324219,808.907287597656,-16496.01953125,,,,,,
2794.391,-835.866516113281,821.183959960938,-16498.748046875,,,,,,
2794.466,-838.666198730469,826.474914550781,-16502.13671875,,,,,,
2794.539,-834.408203125,852.192932128906,-16504.81640625,,,,,,
2794.616,-844.101806640625,846.577453613281,-16508.02734375,,,,,,
2794.687,-853.445434570313,841.381896972656,-16510.95703125,,,,,,
2794.76,-876.831848144531,836.92529296875,-16513.677734375,,,,,,
2794.831,-870.150573730469,846.793823242188,-16515.947265625,,,,,,
2794.911,-827.2919921875,834.5419921875,-16518.59375,,,,,,
2794.983,-831.644653320313,824.197326660156,-16520.837890625,,,,,,
2795.054,-841.899353027344,820.62939453125,-16523.638671875,,,,,,
2795.12,-830.487060546875,811.624633789063,-16526.333984375,,,,,,
2795.195,-869.551818847656,837.710876464844,-16528.69921875,,,,,,
2795.267,-863.034851074219,833.154602050781,-16531.56640625,,,,,,
2795.345,-850.2958984375,850.950805664063,-16534.349609375,,,,,,
2795.421,-845.187316894531,845.794311523438,-16537.0859375,,,,,,
2795.498,-846.739379882813,819.280700683594,-16539.841796875,,,,,,
2795.572,-841.890930175781,830.807861328125,-16542.41015625,,,,,,
2795.656,-844.837585449219,835.171813964844,-16545.44140625,,,,,,
2795.751,-842.089294433594,833.591003417969,-16548.859375,,,,,,
2795.824,-865.579162597656,829.345275878906,-16551.455078125,,,,,,
2795.901,-851.51806640625,805.124877929688,-16554.12109375,,,,,,
2795.975,-867.895568847656,825.26171875,-16556.861328125,,,,,,
2796.053,-883.211853027344,842.31494140625,-16559.55078125,,,,,,
2796.128,-833.185363769531,838.466491699219,-16562.2578125,,,,,,
2796.199,-809.672119140625,814.444641113281,-16564.79296875,,,,,,
2796.271,-801.72265625,806.385559082031,-16566.943359375,,,,,,
2796.345,-828.164978027344,818.487731933594,-16569.798828125,,,,,,
2796.419,-867.399536132813,830.072937011719,-16572.51953125,,,,,,
2796.493,-861.039978027344,826.443481445313,-16575.326171875,,,,,,
2796.568,-862.142272949219,844.876953125,-16577.669921875,,,,,,
2796.635,-827.082885742188,839.437622070313,-16580.044921875,,,,,,
2796.764,-814.383056640625,811.098937988281,-16585.001953125,,,,,,
2796.832,-819.97900390625,802.634887695313,-16587.685546875,,,,,,
2796.908,-845.445068359375,828.642395019531,-16589.921875,,,,,,
2796.979,-868.689514160156,838.389587402344,-16592.935546875,,,,,,
2797.054,-855.405944824219,827.665283203125,-16595.865234375,,,,,,
2797.124,-871.338928222656,844.967956542969,-16598.111328125,,,,,,
2797.195,-864.332275390625,854.975341796875,-16600.455078125,,,,,,
2797.269,-843.838989257813,835.166442871094,-16603.103515625,,,,,,
2797.35,-853.201843261719,845.522521972656,-16605.662109375,,,,,,
2797.425,-905.331481933594,883.487548828125,-16608.28125,,,,,,
2797.501,-952.553039550781,875.224243164063,-16611.44140625,,,,,,
2797.577,-882.882690429688,811.209777832031,-16613.873046875,,,,,,
2797.664,-777.904113769531,714.753356933594,-16615.771484375,,,,,,
2797.736,-721.007690429688,662.475830078125,-16616.673828125,,,,,,
2797.811,-651.56591796875,598.671447753906,-16617.38671875,,,,,,
2797.879,-619.394897460938,569.112060546875,-16617.751953125,,,,,,
2797.974,-559.739624023438,514.299621582031,-16618.013671875,,,,,,
2798.051,-505.829925537109,464.766357421875,-16618.06640625,,,,,,
2798.128,-445.684600830078,409.503631591797,-16618.01171875,,,,,,
2798.2,-402.759765625,370.0634765625,-16617.908203125,,,,,,
2798.271,-363.969116210938,334.421875,-16617.767578125,,,,,,
2798.345,-328.914459228516,302.213012695313,-16617.5625,,,,,,
2798.419,-304.857421875,280.108947753906,-16617.3359375,,,,,,
2798.496,-282.559967041016,259.621612548828,-16617.095703125,,,,,,
2798.569,-255.346038818359,234.616897583008,-16616.8515625,,,,,,
2798.639,-236.669876098633,217.456878662109,-16616.646484375,,,,,,
2798.711,-219.35969543457,201.551956176758,-16616.443359375,,,,,,
2798.788,-198.232696533203,182.140060424805,-16616.205078125,,,,,,
2798.863,-183.733840942383,168.818222045898,-16615.974609375,,,,,,
2798.936,-170.295425415039,156.470748901367,-16615.75390625,,,,,,
2799.016,-153.893905639648,141.40071105957,-16615.54296875,,,,,,
2799.087,-142.63801574707,131.058578491211,-16615.37109375,,,,,,
2799.174,-135.595260620117,124.587562561035,-16615.146484375,,,,,,
2799.252,-125.677749633789,115.475151062012,-16614.958984375,,,,,,
2799.328,-116.48560333252,107.029228210449,-16614.787109375,,,,,,
2799.399,-110.73412322998,101.744659423828,-16614.6484375,,,,,,
2799.472,-102.634956359863,94.3029937744141,-16614.517578125,,,,,,
2799.545,-97.5673599243164,89.6467819213867,-16614.3671875,,,,,,
2799.619,-90.4312210083008,83.089958190918,-16614.2265625,,,,,,
2799.696,-81.7215957641602,75.0873947143555,-16614.095703125,,,,,,
2799.767,-73.8508224487305,67.8555755615234,-16613.994140625,,,,,,
2799.841,-68.4493255615234,62.8925819396973,-16613.892578125,,,,,,
2799.916,-61.8568305969238,56.8352661132813,-16613.77734375,,,,,,
2799.995,-58.8026504516602,54.0290222167969,-16613.671875,,,,,,
2800.068,-54.5017890930176,50.0773048400879,-16613.57421875,,,,,,
2800.139,-49.2526092529297,45.2542533874512,-16613.48046875,,,,,,
2800.218,-44.5089874267578,40.8957214355469,-16613.390625,,,,,,
2800.372,-36.3483467102051,33.3975677490234,-16613.21875,,,,,,
2800.443,-33.6898040771484,30.9548492431641,-16613.158203125,,,,,,
2800.521,-31.2257080078125,28.6907939910889,-16613.087890625,,,,,,
2800.592,-28.9418392181397,26.5923309326172,-16613.03125,,,,,,
2800.668,-26.8250160217285,24.6473522186279,-16612.96875,,,,,,
2800.74,-24.2414398193359,22.2735137939453,-16612.91015625,,,,,,
2800.811,-21.9066963195801,20.1283054351807,-16612.857421875,,,,,,
2800.89,-20.3044281005859,18.6561088562012,-16612.806640625,,,,,,
2801.076,-15.3688554763794,14.121208190918,-16612.68359375,,,,,,
2801.147,-13.8886489868164,12.7611646652222,-16612.642578125,,,,,,
2801.23,-12.87282371521,11.827805519104,-16612.603515625,,,,,,
2801.304,-11.9312973022461,10.9627122879028,-16612.56640625,,,,,,
2801.377,-11.0586347579956,10.1608924865723,-16612.533203125,,,,,,
2801.449,-10.2497997283936,9.41771793365479,-16612.5,,,,,,
2801.571,-8.80527782440186,8.09046268463135,-16612.451171875,,,,,,
2801.647,-8.1612548828125,7.4987211227417,-16612.427734375,,,,,,
2801.715,-7.75829267501831,7.12847185134888,-16612.408203125,,,,,,
2801.784,-7.19084644317627,6.60709095001221,-16612.38671875,,,,,,
2801.858,-6.49828100204468,5.97074794769287,-16612.36328125,,,,,,
2801.935,-5.72560739517212,5.2608003616333,-16612.33984375,,,,,,
2802.004,-5.17416191101074,4.75412178039551,-16612.32421875,,,,,,
2802.076,-4.67582750320435,4.29624223709106,-16612.302734375,,,,,,
2802.148,-4.33383464813232,3.9820122718811,-16612.287109375,,,,,,
