3375.463,-928.754699707031,835.087219238281,-19844.84375,,,,,
3375.536,-937.693420410156,839.766235351563,-19847.50390625,,,,,
3375.613,-917.763916015625,800.54296875,-19850.818359375,,,,,
3375.688,-921.719787597656,827.439758300781,-19853.95703125,,,,,
3375.759,-977.452758789063,873.4697265625,-19856.505859375,,,,,
3375.833,-953.693969726563,859.725769042969,-19859.701171875,,,,,
3375.903,-926.664672851563,839.569396972656,-19862.1484375,,,,,
3375.972,-907.797424316406,815.09130859375,-19864.47265625,,,,,
3376.052,-904.396423339844,806.969909667969,-19867.375,,,,,
3376.128,-938.055358886719,833.396606445313,-19869.90625,,,,,
3376.2,-940.168151855469,857.522338867188,-19873.048828125,,,,,
3376.271,-933.649536132813,844.605346679688,-19876.04296875,,,,,
3376.352,-913.382446289063,819.9921875,-19879.015625,,,,,
3376.424,-924.169799804688,825.0478515625,-19881.974609375,,,,,
3376.495,-942.015197753906,850.143188476563,-19884.986328125,,,,,
3376.565,-944.565490722656,845.045776367188,-19887.494140625,,,,,
3376.641,-937.623229980469,833.330444335938,-19890.576171875,,,,,
3376.787,-873.106079101563,790.468200683594,-19896.24609375,,,,,
3376.852,-945.965576171875,823.965515136719,-19898.7578125,,,,,
3376.924,-947.499816894531,820.0556640625,-19901.94140625,,,,,
3376.997,-949.280822753906,830.799011230469,-19905.015625,,,,,
3377.074,-919.414489746094,813.961303710938,-19908.0625,,,,,
3377.148,-929.979858398438,848.332214355469,-19911.119140625,,,,,
3377.223,-941.862548828125,864.614501953125,-19914.1640625,,,,,
3377.296,-934.471740722656,866.090698242188,-19917.1796875,,,,,
3377.367,-937.932739257813,860.195007324219,-19919.9453125,,,,,
3377.442,-926.414306640625,840.004333496094,-19922.64453125,,,,,
3377.511,-967.557434082031,856.697814941406,-19924.8515625,,,,,
3377.588,-943.692749023438,830.211059570313,-19927.541015625,,,,,
3377.665,-937.202819824219,834.282592773438,-19930.2109375,,,,,
3377.789,-928.086608886719,812.679016113281,-19934.677734375,,,,,
3377.866,-936.380737304688,804.07177734375,-19937.478515625,,,,,
3377.935,-967.700317382813,830.34228515625,-19939.9609375,,,,,
3378.012,-958.898132324219,805.675842285156,-19943.009765625,,,,,
3378.084,-959.845458984375,817.829895019531,-19945.515625,,,,,
3378.154,-974.722595214844,843.094177246094,-19948.173828125,,,,,
3378.229,-974.512512207031,852.511474609375,-19951.361328125,,,,,
3378.298,-974.676696777344,861.598937988281,-19953.8046875,,,,,
3378.372,-974.469970703125,855.3046875,-19956.75390625,,,,,
3378.444,-974.2783203125,864.197021484375,-19959.185546875,,,,,
3378.513,-959.74267578125,858.439880371094,-19961.572265625,,,,,
3378.587,-984.882141113281,874.223022460938,-19964.283203125,,,,,
3378.658,-983.928955078125,867.364379882813,-19966.5703125,,,,,
3378.736,-973.195556640625,854.208435058594,-19969.34375,,,,,
3378.81,-973.82421875,849.181884765625,-19971.931640625,,,,,
3378.88,-958.95361328125,829.428527832031,-19974.08203125,,,,,
3378.952,-922.618408203125,819.926208496094,-19976.625,,,,,
3379.027,-941.304443359375,817.407104492188,-19979.150390625,,,,,
3379.099,-948.325439453125,821.99365234375,-19981.95703125,,,,,
3379.195,-946.948059082031,834.201171875,-19985.779296875,,,,,
3379.266,-949.128295898438,844.995971679688,-19988.205078125,,,,,
3379.338,-955.395812988281,848.720642089844,-19991.2578125,,,,,
3379.408,-966.023620605469,864.983703613281,-19993.70703125,,,,,
3379.476,-952.091674804688,844.442749023438,-19996.12109375,,,,,
3379.547,-929.698364257813,818.768188476563,-19998.4765625,,,,,
3379.619,-947.507629394531,829.964721679688,-20001.37890625,,,,,
3379.692,-978.013427734375,855.427490234375,-20003.87109375,,,,,
3379.763,-954.20068359375,828.694946289063,-20006.47265625,,,,,
3379.839,-923.749389648438,813.876159667969,-20009.650390625,,,,,
3379.908,-964.655944824219,860.575805664063,-20012.302734375,,,,,
3379.977,-993.180358886719,868.355529785156,-20015.1875,,,,,
3380.051,-981.555969238281,840.73681640625,-20018.5546875,,,,,
3380.123,-957.052001953125,815.419189453125,-20021.16015625,,,,,
3380.199,-949.616149902344,834.923461914063,-20024.322265625,,,,,
3380.32,-896.394104003906,839.180419921875,-20029.330078125,,,,,
3380.393,-930.638366699219,835.252990722656,-20032.08984375,,,,,
3380.461,-962.377990722656,816.518432617188,-20034.56640625,,,,,
3380.54,-990.700866699219,841.510437011719,-20037.6015625,,,,,
3380.615,-989.322082519531,865.410827636719,-20040.619140625,,,,,
3380.685,-950.77099609375,823.717651367188,-20043.056640625,,,,,
3380.76,-937.95458984375,834.552124023438,-20045.904296875,,,,,
3380.828,-945.29833984375,810.189147949219,-20048.3125,,,,,
3380.907,-951.934753417969,816.189025878906,-20051.296875,,,,,
3380.981,-967.749450683594,827.2060546875,-20054.3046875,,,,,
3381.062,-967.6904296875,837.426452636719,-20057.3515625,,,,,
3381.135,-1011.078125,875.615478515625,-20059.91015625,,,,,
3381.21,-993.482666015625,868.296081542969,-20063.05859375,,,,,
3381.283,-963.543212890625,847.144653320313,-20065.86328125,,,,,
3381.355,-954.405090332031,835.227172851563,-20068.107421875,,,,,
3381.426,-970.407287597656,831.5888671875,-20070.4296875,,,,,
3381.506,-974.975341796875,835.877685546875,-20073.763671875,,,,,
3381.58,-960.747680664063,831.823669433594,-20076.587890625,,,,,
3381.657,-928.099548339844,801.55615234375,-20079.2734375,,,,,
3381.733,-922.743225097656,780.380249023438,-20082.05078125,,,,,
3381.807,-992.783752441406,843.091857910156,-20084.95703125,,,,,
3381.88,-994.846740722656,844.845703125,-20087.677734375,,,,,
3381.95,-979.165588378906,825.777709960938,-20090.3125,,,,,
3382.02,-1003.34600830078,842.437255859375,-20092.783203125,,,,,
3382.092,-1001.04241943359,837.544555664063,-20095.779296875,,,,,
3382.169,-984.549194335938,861.735046386719,-20098.62890625,,,,,
3382.241,-974.124267578125,848.762329101563,-20101.40234375,,,,,
3382.32,-973.957946777344,829.407836914063,-20104.095703125,,,,,
3382.398,-977.484130859375,818.8486328125,-20106.76953125,,,,,
3382.471,-967.730407714844,823.996337890625,-20109.10546875,,,,,
3382.543,-982.757934570313,849.895568847656,-20111.681640625,,,,,
3382.613,-1011.41259765625,859.54248046875,-20114.396484375,,,,,
3382.687,-984.383056640625,832.063720703125,-20117.666015625,,,,,
3382.764,-945.230590820313,807.581420898438,-20120.6796875,,,,,
3382.836,-938.592529296875,798.756225585938,-20123.126953125,,,,,
3382.906,-969.750366210938,825.41552734375,-20125.775390625,,,,,
3382.98,-960.382568359375,815.949768066406,-20129.044921875,,,,,
3383.078,-969.093078613281,828.526000976563,-20132.828125,,,,,
3383.144,-993.770874023438,845.418029785156,-20135.5703125,,,,,
3383.212,-1020.89294433594,869.032653808594,-20138.431640625,,,,,
3383.31,-981.802673339844,847.272094726563,-20142.76953125,,,,,
3383.383,-938.718322753906,842.752868652344,-20145.568359375,,,,,
3383.454,-969.867004394531,837.827819824219,-20147.91796875,,,,,
3383.527,-998.737365722656,819.273071289063,-20150.337890625,,,,,
3383.599,-996.770751953125,830.4326171875,-20152.84375,,,,,
3383.676,-985.159545898438,863.217224121094,-20155.921875,,,,,
3383.745,-984.186096191406,842.805480957031,-20158.419921875,,,,,
3383.824,-959.428894042969,832.373779296875,-20161.388671875,,,,,
3383.906,-965.054260253906,821.869750976563,-20164.400390625,,,,,
3383.982,-941.412536621094,812.386596679688,-20167.455078125,,,,,
3384.056,-963.8583984375,818.8837890625,-20170.41015625,,,,,
3384.127,-964.442932128906,815.713745117188,-20173.412109375,,,,,
3384.204,-969.235473632813,835.189636230469,-20176.5078125,,,,,
3384.279,-989.001525878906,839.490661621094,-20179.640625,,,,,
3384.36,-974.106872558594,835.531311035156,-20182.80078125,,,,,
3384.431,-964.687683105469,825.809448242188,-20185.306640625,,,,,
3384.615,-971.060852050781,783.553588867188,-20193.341796875,,,,,
3384.688,-971.118591308594,811.692993164063,-20196.322265625,,,,,
3384.763,-999.8974609375,866.490417480469,-20199.29296875,,,,,
3384.841,-973.976989746094,839.419555664063,-20202.404296875,,,,,
3384.914,-941.174194335938,808.599304199219,-20205.443359375,,,,,
3385.015,-944.832458496094,804.658386230469,-20209.548828125,,,,,
3385.09,-975.165771484375,830.517883300781,-20212.1796875,,,,,
3385.166,-988.92236328125,840.49609375,-20215.564453125,,,,,
3385.231,-1002.03179931641,849.735229492188,-20218.349609375,,,,,
3385.303,-1013.82342529297,858.666809082031,-20221.693359375,,,,,
3385.376,-972.20361328125,833.067626953125,-20224.248046875,,,,,
3385.447,-972.177795410156,828.851013183594,-20226.703125,,,,,
3385.519,-939.588928222656,799.646362304688,-20229.697265625,,,,,
3385.591,-965.723510742188,818.332458496094,-20232.064453125,,,,,
3385.659,-980.897888183594,815.561706542969,-20234.5625,,,,,
3385.728,-1008.23431396484,826.99267578125,-20237.12109375,,,,,
3385.796,-1005.21411132813,837.587646484375,-20239.765625,,,,,
3385.871,-977.704467773438,840.598815917969,-20243.083984375,,,,,
3385.946,-958.107543945313,808.579040527344,-20246.27734375,,,,,
3386.019,-964.587341308594,801.453002929688,-20249.2890625,,,,,
3386.091,-970.793029785156,809.371337890625,-20251.994140625,,,,,
3386.166,-970.870300292969,836.34033203125,-20255.419921875,,,,,
3386.245,-985.668212890625,831.8935546875,-20258.603515625,,,,,
3386.318,-999.015563964844,855.761047363281,-20261.658203125,,,,,
3386.395,-986.829162597656,857.739929199219,-20264.828125,,,,,
3386.464,-971.37548828125,852.455017089844,-20267.3515625,,,,,
3386.539,-967.257385253906,834.811096191406,-20270.361328125,,,,,
3386.607,-967.593322753906,831.203247070313,-20272.9140625,,,,,
3386.683,-982.630920410156,841.490234375,-20276.11328125,,,,,
3386.755,-1010.56774902344,837.025695800781,-20278.73046875,,,,,
3386.829,-997.268798828125,826.073547363281,-20281.951171875,,,,,
3386.904,-995.40966796875,836.735656738281,-20285.03515625,,,,,
3386.982,-993.686462402344,846.249816894531,-20288.013671875,,,,,
3387.06,-1046.23425292969,891.35107421875,-20290.376953125,,,,,
3387.137,-1034.29211425781,869.082214355469,-20293.48828125,,,,,
3387.216,-1017.28112792969,812.677368164063,-20296.7734375,,,,,
3387.289,-919.3046875,734.406677246094,-20299.185546875,,,,,
3387.368,-830.764526367188,663.674438476563,-20300.833984375,,,,,
3387.449,-770.001892089844,615.132873535156,-20302.060546875,,,,,
3387.524,-695.841369628906,555.88818359375,-20302.68359375,,,,,
3387.598,-644.947082519531,515.230102539063,-20303.0234375,,,,,
3387.671,-613.102844238281,489.790618896484,-20303.162109375,,,,,
3387.747,-554.053588867188,442.617858886719,-20303.16015625,,,,,
3387.825,-513.52978515625,410.244476318359,-20303.052734375,,,,,
3387.898,-475.969909667969,380.238952636719,-20302.880859375,,,,,
3387.975,-430.128234863281,343.617340087891,-20302.66015625,,,,,
3388.047,-398.668395996094,318.484954833984,-20302.41015625,,,,,
3388.121,-369.509552001953,295.190765380859,-20302.142578125,,,,,
3388.2,-333.921325683594,266.760345458984,-20301.8671875,,,,,
3388.275,-301.760650634766,241.068099975586,-20301.59375,,,,,
3388.352,-272.697448730469,217.850311279297,-20301.32421875,,,,,
3388.426,-252.752182006836,201.916595458984,-20301.05859375,,,,,
3388.492,-240.272552490234,191.946960449219,-20300.84375,,,,,
3388.57,-222.698867797852,177.907836914063,-20300.595703125,,,,,
3388.645,-201.250274658203,160.773162841797,-20300.357421875,,,,,
3388.718,-186.530715942383,149.014114379883,-20300.134765625,,,,,
3388.792,-168.565551757813,134.662246704102,-20299.921875,,,,,
3388.859,-156.236557006836,124.812957763672,-20299.74609375,,,,,
3388.932,-141.189071655273,112.791961669922,-20299.55078125,,,,,
3389.003,-130.862411499023,104.542282104492,-20299.39453125,,,,,
3389.075,-118.258773803711,94.4735946655273,-20299.21875,,,,,
3389.147,-106.869018554688,85.374641418457,-20299.080078125,,,,,
3389.219,-99.0525512695313,79.1302795410156,-20298.947265625,,,,,
3389.287,-91.8077850341797,73.342643737793,-20298.8203125,,,,,
3389.359,-85.092903137207,67.9783172607422,-20298.701171875,,,,,
3389.434,-78.8691558837891,63.0063400268555,-20298.564453125,,,,,
3389.511,-71.2731018066406,56.9380683898926,-20298.4375,,,,,
3389.582,-64.4086380004883,51.4542427062988,-20298.3359375,,,,,
3389.658,-59.6977500915527,47.690845489502,-20298.23828125,,,,,
3389.833,-45.1865081787109,36.0982170104981,-20297.978515625,,,,,
3389.908,-40.8344993591309,32.621524810791,-20297.884765625,,,,,
3389.979,-37.8478355407715,30.2355670928955,-20297.80859375,,,,,
3390.054,-35.0796165466309,28.0241184234619,-20297.724609375,,,,,
3390.127,-31.7010231018066,25.3250560760498,-20297.646484375,,,,,
3390.199,-30.1357841491699,24.0746307373047,-20297.572265625,,,,,
3390.271,-27.9316329956055,22.3137969970703,-20297.513671875,,,,,
3390.346,-25.8886947631836,20.6817512512207,-20297.458984375,,,,,
3390.419,-24.6104412078857,19.6605892181397,-20297.404296875,,,,,
3390.488,-22.810417175293,18.2226009368897,-20297.353515625,,,,,
3390.565,-21.6841526031494,17.3228607177734,-20297.296875,,,,,
3390.639,-20.0981597900391,16.0558567047119,-20297.244140625,,,,,
3390.705,-18.6281661987305,14.8815212249756,-20297.203125,,,,,
3390.775,-16.8340473175049,13.4482517242432,-20297.1640625,,,,,
3390.842,-16.0028667449951,12.7842445373535,-20297.125,,,,,
3390.908,-14.8324069976807,11.8491973876953,-20297.087890625,,,,,
3390.985,-13.403865814209,10.7079753875732,-20297.046875,,,,,
3391.058,-12.1129112243652,9.67666816711426,-20297.0078125,,,,,
